article	unit_type	is_adct	confidence	pt	nhe
250	caput	False	0.8	PARTICIPANTES: Álvaro Dias – Antônio Britto – Bete Mendes – Borges da Silveira – Cardoso Alves – Edivaldo Holanda – Expedito Júnior – Fadah Gattass – Francisco Dias – Geovah Amarante – Hélio Gueiros – Horácio Ferraz – Hugo Napoleão – Iturival Nascimento – Ivan Bonato – Jorge Medauar – José Mendonça de Morais – Leopoldo Bessone – Marcelo Miranda – Mauro Fecury – Neuto de Conto – Nivaldo Machado – Oswaldo Lima Filho – Paulo Almada – Prisco Viana – Ralph Biasi – Rosário Congro Neto – Sérgio Naya – Tidei de Lima.	Ulysses Guimarães, Presidente – Mauro Benevides, 1º Vice-Presidente – Jorge Arbage, 2º Vice-Presidente – Marcelo Cordeiro, 1º Secretário – Mário Maia, 2º Secretário – Arnaldo Faria de Sá, 3º Secretário – Benedita da Silva, 1º Suplente de Secretário – Luiz  182               “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé  Soyer, 2º Suplente de Secretário – Sotero Cunha, 3º Suplente de Secretário – Bernardo Cabral, Relator Geral – Adolfo Oliveira, Relator Adjunto – Antônio Carlos Konder Reis, Relator Adjunto – José Fogaça, Relator Adjunto – Abigail Feitosa – Acival Gomes – Adauto Pereira – Ademir Andrade – Adhemar de Barros Filho – Adroaldo Streck – Adylson Motta – Aécio de Borba – Aécio Neves – Affonso Camargo – Afif Domingos – Afonso Arinos – Afonso Sancho – Agassiz Almeida – Agripino de Oliveira Lima – Airton Cordeiro – Airton Sandoval – Alarico Abib – Albano Franco – Albérico Cordeiro – Albérico Filho – Alceni Guerra – Alcides Saldanha – Aldo Arantes – Alércio Dias – Alexandre Costa – Alexandre Puzyna – Alfredo Campos – Almir Gabriel – Aloisio Vasconcelos – Aloysio Chaves – Aloysio Teixeira – Aluizio Bezerra – Aluízio Campos – Álvaro Antônio – Álvaro Pacheco – Álvaro Valle – Alysson Paulinelli – Amaral Netto – Amaury Müller – Amilcar Moreira – Ângelo Magalhães – Anna Maria Rattes – Annibal Barcellos – Antero de Barros – Antônio Câmara – Antônio Carlos Franco – Antonio Carlos Mendes Thame – Antônio de Jesus – Antonio Ferreira – Antonio Gaspar – Antonio Mariz – Antonio Perosa – Antônio Salim Curiati – Antonio Ueno – Arnaldo Martins – Arnaldo Moraes – Arnaldo Prieto – Arnold Fioravante – Arolde de Oliveira – Artenir Werner – Artur da Távola – Asdrubal Bentes – Assis Canuto – Átila Lira – Augusto Carvalho – Áureo Mello – Basílio Villani – Benedicto Monteiro – Benito Gama – Beth Azize – Bezerra de Melo – Bocayuva Cunha – Bonifácio de Andrada – Bosco França – Brandão Monteiro – Caio Pompeu – Carlos Alberto – Carlos Alberto Caó – Carlos Benevides – Carlos Cardinal – Carlos Chiarelli – Carlos Cotta – Carlos De’Carli – Carlos Mosconi – Carlos Sant’Anna – Carlos Vinagre – Carlos Virgílio – Carrel Benevides – Cássio Cunha Lima – Célio de Castro – Celso Dourado – César Cals Neto – César Maia – Chagas Duarte – Chagas Neto – Chagas Rodrigues – Chico Humberto – Christóvam Chiaradia – Cid Carvalho – Cid Sabóia de Carvalho – Cláudio Ávila – Cleonâncio Fonseca – Costa Ferreira – Cristina Tavares – Cunha Bueno – Dálton Canabrava – Darcy Deitos – Darcy Pozza – Daso Coimbra – Davi Alves Silva – Del Bosco Amaral – Delfim Netto – Délio Braz – Denisar Arneiro – Dionisio Dal Prá – Dionísio Hage – Dirce Tutu Quadros – Dirceu Carneiro – Divaldo Suruagy – Djenal Gonçalves – Domingos Juvenil – Domingos Leonelli – Doreto Campanari – Edésio Frias – Edison Lobão – Edivaldo Motta – Edme Tavares – Edmilson Valentim – Eduardo Bonfim – Eduardo Jorge – Eduardo Moreira – Egídio Ferreira Lima – Elias Murad – Eliel Rodrigues – Eliézer Moreira – Enoc Vieira – Eraldo Tinoco – Eraldo Trindade – Erico Pegoraro – Ervin Bonkoski – Etevaldo Nogueira – Euclides Scalco – Eunice Michiles – Evaldo Gonçalves – Expedito Machado – Ézio Ferreira – Fábio Feldmann – Fábio Raunheitti – Farabulini Júnior – Fausto Fernandes – Fausto Rocha – Felipe Mendes – Feres Nader – Fernando Bezerra Coelho – Fernando Cunha – Fernando Gasparian – Fernando Gomes – Fernando Henrique Cardoso – Fernando Lyra – Fernando Santana – Fernando Velasco – Firmo de Castro – Flavio Palmier da Veiga – Flávio Rocha – Florestan Fernandes – Floriceno Paixão – França Teixeira – Francisco Amaral – Francisco Benjamim – Francisco Carneiro – Francisco Coelho – Francisco Diógenes – Francisco Dornelles – Francisco Küster – Francisco Pinto – Francisco Rollemberg –  “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé         183  Francisco Rossi – Francisco Sales – Furtado Leite – Gabriel Guerreiro – Gandi Jamil – Gastone Righi – Genebaldo Correia – Genésio Bernardino – Geovani Borges – Geraldo Alckmin Filho – Geraldo Bulhões – Geraldo Campos – Geraldo Fleming – Geraldo Melo – Gerson Camata – Gerson Marcondes – Gerson Peres – Gidel Dantas – Gil César – Gilson Machado – Gonzaga Patriota – Guilherme Palmeira – Gumercindo Milhomem – Gustavo de Faria – Harlan Gadelha – Haroldo Lima – Haroldo Sabóia – Hélio Costa – Hélio Duque – Hélio Manhães – Hélio Rosas – Henrique Córdova – Henrique Eduardo Alves – Heráclito Fortes – Hermes Zaneti – Hilário Braun – Homero Santos – Humberto Lucena – Humberto Souto – Iberê Ferreira – Ibsen Pinheiro – Inocêncio Oliveira – Irajá Rodrigues – Iram Saraiva – Irapuan Costa Júnior – Irma Passoni – Ismael Wanderley – Israel Pinheiro – Itamar Franco – Ivo Cersósimo – Ivo Lech – Ivo Mainardi – Ivo Vanderlinde – Jacy Scanagatta – Jairo Azi – Jairo Carneiro – Jalles Fontoura – Jamil Haddad – Jarbas Passarinho – Jayme Paliarin – Jayme Santana – Jesualdo Cavalcanti – Jesus Tajra – Joaci Góes – João Agripino – João Alves – João Calmon – João Carlos Bacelar – João Castelo – João Cunha – João da Mata – João de Deus Antunes – João Herrmann Neto – João Lobo – João Machado Rollemberg – João Menezes – João Natal – João Paulo – João Rezek – Joaquim Bevilácqua – Joaquim Francisco – Joaquim Hayckel – Joaquim Sucena – Jofran Frejat – Jonas Pinheiro – Jonival Lucas – Jorge Bornhausen – Jorge Hage – Jorge Leite – Jorge Uequed – Jorge Vianna – José Agripino – José Camargo – José Carlos Coutinho – José Carlos Grecco – José Carlos Martinez – José Carlos Sabóia – José Carlos Vasconcelos – José Costa – José da Conceição – José Dutra – José Egreja – José Elias – José Fernandes – José Freire – José Genoíno – José Geraldo – José Guedes – José Ignácio Ferreira – José Jorge – José Lins – José Lourenço – José Luiz de Sá – José Luiz Maia – José Maranhão – José Maria Eymael – José Maurício – José Melo – José Mendonça Bezerra – José Moura – José Paulo Bisol – José Queiroz – José Richa – José Santana de Vasconcellos – José Serra – José Tavares – José Teixeira – José Thomaz Nonô – José Tinoco – José Ulísses de Oliveira – José Viana – José Yunes – Jovanni Masini – Juarez Antunes – Júlio Campos – Júlio Costamilan – Jutahy Júnior – Jutahy Magalhães – Koyu Iha – Lael Varella – Lavoisier Maia – Leite Chaves – Lélio Souza – Leopoldo Peres – Leur Lomanto – Levy Dias – Lézio Sathler – Lídice da Mata – Louremberg Nunes Rocha – Lourival Baptista – Lúcia Braga – Lúcia Vânia – Lúcio Alcântara – Luís Eduardo – Luís Roberto Ponte – Luiz Alberto Rodrigues – Luiz Freire – Luiz Gushiken – Luiz Henrique – Luiz Inácio Lula da Silva – Luiz Leal – Luiz Marques – Luiz Salomão – Luiz Viana – Luiz Viana Neto – Lysâneas Maciel – Maguito Vilela – Maluly Neto – Manoel Castro – Manoel Moreira – Manoel Ribeiro – Mansueto de Lavor – Manuel Viana – Márcia Kubitschek – Márcio Braga – Márcio Lacerda – Marco Maciel – Marcondes Gadelha – Marcos Lima – Marcos Queiroz – Maria de Lourdes Abadia – Maria Lúcia – Mário Assad – Mário Covas – Mário de Oliveira – Mário Lima – Marluce Pinto – Matheus Iensen – Mattos Leão – Maurício Campos – Maurício Correa – Maurício Fruet – Maurício Nasser – Maurício Pádua – Maurílio Ferreira Lima – Mauro Borges – Mauro Campos – Mauro Miranda – Mauro Sampaio – Max Rosenmann – Meira Filho – Melo Freire – Mello Reis – Mendes Botelho – Mendes Canale – Mendes Ribeiro – Messias  184               “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé  Góis – Messias Soares – Michel Temer – Milton Barbosa – Milton Lima – Milton Reis – Miraldo Gomes – Miro Teixeira – Moema São Thiago – Moysés Pimentel – Mozarildo Cavalcanti – Mussa Demes – Myrian Portella – Nabor Júnior – Naphtali Alves de Souza – Narciso Mendes – Nelson Aguiar – Nelson Carneiro – Nelson Jobim – Nelson Sabrá – Nelson Seixas – Nelson Wedekin – Nelton Friedrich – Nestor Duarte – Ney Maranhão – Nilso Sguarezi – Nilson Gibson – Nion Albernaz – Noel de Carvalho – Nyder Barbosa – Octávio Elísio – Odacir Soares – Olavo Pires – Olívio Dutra – Onofre Corrêa – Orlando Bezerra – Orlando Pacheco – Oscar Corrêa – Osmar Leitão – Osmir Lima – Osmundo Rebouças – Osvaldo Bender – Osvaldo Coelho – Osvaldo Macedo – Osvaldo Sobrinho – Oswaldo Almeida – Oswaldo Trevisan – Ottomar Pinto – Paes de Andrade – Paes Landim – Paulo Delgado – Paulo Macarini – Paulo Marques – Paulo Mincarone – Paulo Paim – Paulo Pimentel – Paulo Ramos – Paulo Roberto – Paulo Roberto Cunha – Paulo Silva – Paulo Zarzur – Pedro Canedo – Pedro Ceolin – Percival Muniz – Pimenta da Veiga – Plínio Arruda Sampaio – Plínio Martins – Pompeu de Sousa – Rachid Saldanha Derzi – Raimundo Bezerra – Raimundo Lira – Raimundo Rezende – Raquel Cândido – Raquel Capiberibe – Raul Belém – Raul Ferraz – Renan Calheiros – Renato Bernardi – Renato Johnsson – Renato Vianna – Ricardo Fiuza – Ricardo Izar – Rita Camata – Rita Furtado – Roberto Augusto – Roberto Balestra – Roberto Brant – Roberto Campos – Roberto D’Ávila – Roberto Freire – Roberto Jefferson – Roberto Rollemberg – Roberto Torres – Roberto Vital – Robson Marinho – Rodrigues Palma – Ronaldo Aragão – Ronaldo Carvalho – Ronaldo Cezar Coelho – Ronan Tito – Ronaro Corrêa – Rosa Prata – Rose de Freitas – Rospide Netto – Rubem Branquinho – Rubem Medina – Ruben Figueiró – Ruberval Pilotto – Ruy Bacelar – Ruy Nedel – Sadie Hauache – Salatiel Carvalho – Samir Achôa – Sandra Cavalcanti – Santinho Furtado – Sarney Filho – Saulo Queiroz – Sérgio Brito – Sérgio Spada – Sérgio Werneck – Severo Gomes – Sigmaringa Seixas – Sílvio Abreu – Simão Sessim – Siqueira Campos – Sólon Borges dos Reis – Stélio Dias – Tadeu França – Telmo Kirst – Teotonio Vilela Filho – Theodoro Mendes – Tito Costa – Ubiratan Aguiar – Ubiratan Spinelli – Uldurico Pinto – Valmir Campelo – Valter Pereira – Vasco Alves – Vicente Bogo – Victor Faccioni – Victor Fontana – Victor Trovão – Vieira da Silva – Vilson Souza – Vingt Rosado – Vinicius Cansanção – Virgildásio de Senna – Virgílio Galassi – Virgílio Guimarães – Vitor Buaiz – Vivaldo Barbosa – Vladimir Palmeira – Wagner Lago – Waldec Ornélas – Waldyr Pugliesi – Walmor de Luca – Wilma Maia – Wilson Campos – Wilson Martins – Ziza Valadares.
250	caput	False	0.8	IN MEMORIAM: Alair Ferreira – Antônio Farias – Fábio Lucena – Norberto Schwantes – Virgílio Távora.  134                                                     Constituição da República Federativa do Brasil.	Participantes: Álvaro Dias – Antônio Britto – Bete Mendes – Borges da Silveira – Cardoso Alves – Edivaldo Holanda – Expedito Júnior – Fadah Gattass – Francisco Dias – Geovah Amarante – Hélio Gueiros – Horácio Ferraz – Hugo Napoleão – Iturival Nascimento – Ivan Bonato – Jorge Medauar – José Mendonça de Morais – Leopoldo Bessone – Marcelo Miranda – Mauro Fecury – Neuto de Conto – Nivaldo Machado – Oswaldo Lima Filho – Paulo Almada – Prisco Viana – Ralph Biasi – Rosário Congro Neto – Sérgio Naya – Tidei de Lima.
10001	caput	False	1.0	Art. 1o O Presidente da República, o Presidente do Supremo Tribunal Federal e os membros do Congresso Nacional prestarão o compromisso de manter, defender e cumprir a Constituição, no ato e na data de sua promulgação.	Art. 1º Tetãma braziu, uyumuyãwa muatirisá istadu-ita asui tẽdawá-ita asui distritu federau, umuyupirú míra-ita uikú rupiáára purãga asui urikú kuá uyumuyãsá iwasúimawá ũbeu seése kuá:        I- Suberania        II- Mírasá-itá        III- Míra sikuesá        IV- Maãkaátu muraákí resé asui yupirugá sa timaãresé        V- Siíyasá pulitiku
10002	caput	False	1.0	Art. 2o No dia 7 de setembro de 1993 o eleitorado definirá, através de plebiscito, a forma (república ou monarquia constitucional) e o sistema de governo (parlamentarismo ou presidencialismo) que devem vigorar no País.*	Art. 2º Uniãu kirῖbawasá -ita, yepéyũwa-ita asui suurí waitá uyumuyárisá yepewasú asui umyãwa-ita ley, umuyãsá asui umuyakuntasá.
10003	caput	False	1.0	Art. 3o A revisão constitucional será realizada após cinco anos, contados da promulgação da Constituição, pelo voto da maioria absoluta dos membros do Congresso Nacional, em sessão unicameral.	Art. 3º Tetãma wasú urikú maduaisá kuáye:        I- umuyã miíra-itá purãgarã wa-ita uikú, supῖtu timaãresé asui uyupisirupa waita tarupípáwa;        II- Yumutusúsá payẽ yumukiriarisá;        III- Ũbawarã pirasuwasá asui puxuwerasá-ita asui umukuáíra ãmurupísá yaikú asui tetãma mirita;        IV- Umuyã payẽ awá uikúárã purãga, ũbárã umaã puxuwera aãmu-ita supé yupirũgasá rupí, miírasá, yumukamẽsá, tipitingasá, akayusá asui aãmuita umutenhutuwasá.
10004	caput	False	1.0	Art. 4o O mandato do atual Presidente da República terminará em 15 de março de 1990.	Art. 4º Tetãma wasú braziu ũbeu mayê uyumeê aãmu tetetãma tairũ:        I- Yepéyũwa tetãma;        II- Direitu miíra-itá supé arã;        III- Miíra-itá yumukirῖbasá;        IV- Ũbá yumuapatuka;        V- Tetãma-itá yeppewasúsá;        VI- Suãti timaãresésá;        VII- Mayê arã ũbá yamã maáramũyasá;        VIII- Ũbawa puxuwera wa asui miírasá resé;        VIX- Miíra-itá yumuatiri purãga arã usú kuá mundu.
10005	caput	False	0.8	Art. 5o Não se aplicam às eleições previstas para 15 de novembro de 1988 o disposto no art. 16 e as regras do art. 77 da Constituição.	Art. 5º Yepéwasú aῖtá papéra pitasúkasá upé, ũbá awá yumuapisaka, uxari braziupúra asui aãmu tetãma suiwaáraita uikú waitá tetãma wasú upé direitu tasikue arã, timaãresésá, yepéwassá, sarusá mayé ũbeu:         I- Apigá-ita asui kunhã-ita yepéwasú aῖtá direitu mayê ũbeu kuá papéra;         II- ũbá awá urikúté umuyã u uxari umuyã tiramẽ suãtisá rupí;         III- ũbá awá usú upurará asui umuapisaka u puxuwera;         IV- payẽ awá urikútê uxari mãduaisá;         V- urikú direitu usúaxaára, turusú ramẽ SESEWÁRA maã umunhwa, SESEWÁRA u sãgawá;         VI- ũbá awá urikútê umuapatuka mãduaisá asui ruyaisá, yaátirisá yumbue arã yumuyã timaãresé asui mamẽ yumuyã asui nhegaita yupitásúka kuá papéra upé;         VII- papéra wasú upé yupitásúka seésé kuá ruyaisa payẽ marupí asui mamẽ suraára tapuraki rẽdá upé;         VIII- ũbá awá usú muapatuka ruyaisá resé u mãduaisá u pulitiku;         IX- muraákí yumuyã timaãresé umuyãsáita kuásá asui purugitasá upurãdúwa u umbá;         X- ũbá awá muapatuka yumeẽsá, sikuesá, kaátusá asui miírasá resé, urikútê direitu umeẽ maã umuaiwa waá u userukawá rupí;         XI- miíra ruka ũbá awá urikútê upirai ũbá awá urikúté uwiké tiramẽ iyaára umũdú´, anhuté mairamẽ aikué aãmute miíra u mayê usasá uikú, u pisirú arã, u aára ramẽ, juiz umũdú ramẽ;         XII- ũbá awá urikútê upirai kuekaátuitá asui yukũtaisá itá tareséwaára asui yupurũgitasá-ita, ayũté anhuarãwa upé, juiz umũdú ramẽ, mãduaisa upé asui mayê suãtisá ũbeu tasikari arã SESEWÁRA u tãbeu seésé mayêrã;         XIII- muraákí yumuyã timaãresé, papéra upé u muraákísá, suãtisá umaã seésé kuá ukuáwá muraákí resé´;         XIV- payẽ awá urikútê ukuá kuekaátu resé asui yumukaáturuwa papéra upé, mairamẽ uputari aé imuraákí rupiáára;         XV- rewatá timaãresé tetãma rupí mairamẽ timaãresé uikú.
10006	caput	False	0.8	Art. 6o Nos seis meses posteriores à promulgação da Constituição, parlamentares federais, reunidos em número não inferior a trinta, poderão requerer ao Tribunal Superior  *     NE: ver a EC no 2/1992.	Art. 6º Tarikú direitu yũbuesá resé yumpusãga, timbiu resé, muraákí resé, uikúsá resé, uwatá rupiá resé, timaã resésá, muyakũtasá, sikuyaára resé, mẽbiraisá resé, taina-ita resé, ũbá waitá mamẽ taikú, mayê ũbeu mũdusáwa turusúwa.
10007	caput	False	0.8	Art. 7o O Brasil propugnará pela formação de um tribunal internacional dos direitos humanos.	Art. 7º Ta direitu kuá purákisá-ita uiiku waitá Tetãma upé asui tẽdá-itá rupí, asui aãmuita xinga umuyãwá purãga tasúpé:.
10008	caput	False	0.8	Art. 8o É concedida anistia aos que, no período de 18 de setembro de 1946 até a data da promulgação da Constituição, foram atingidos, em decorrência de motivação exclusivamente política, por atos de exceção, institucionais ou complementares, aos que foram abrangidos pelo Decreto Legislativo no 18, de 15 de dezembro de 1961, e aos atingidos pelo Decreto-lei no 864, de 12 de setembro de 1969, asseguradas as promoções, na inatividade, ao cargo, emprego, posto ou graduação a que teriam direito se estivessem em serviço ativo, obedecidos os prazos de permanência em atividade previstos nas leis e regulamentos vigentes, respeitadas as características e peculiaridades das carreiras dos servidores públicos civis e militares e observados os respectivos regimes jurídicos.	Art. 8º Asusiasãu upurakiwa-ita yára u sῖdikaupura-ita aῖta tapuderi tayukiriari ta pesúwa, maã tarikútê tamaã kuá:       I- suãtisá ũbá upuderi uprãdu rete tetãma sui sῖdikaátu yupiru arã ayũté mairamẽ tamũyã papéra kuá-itá tuxawá turusú waitá tayumuatiri arã kuá muũti sindical;       II- ũbá upuderi aikué mukũi muũti sindikaln mayêntu yumukamẽsá kuásá rupí u muyakũtasá yepé tetãma upéte purákisá-ita tãbeuwa seésé u muraákí yaára-ita uputaiwa asui ũbáa upuderi kuáira piri aé tetãma sui;  38                  “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé         III- sῖdikaátu tasúpé tarikuté tapitasúka direitu asui putaisa siíyasá rupí u ipesuwa aye juiz tairũ asui muyakũtasá;.
10009	caput	False	1.0	Art. 9o Os que, por motivos exclusivamente políticos, foram cassados ou tiveram seus direitos políticos suspensos no período de 15 de julho a 31 de dezembro de 1969, por ato do então Presidente da República, poderão requerer ao Supremo Tribunal Federal o reconhecimento dos direitos e vantagens interrompidos pelos atos punitivos, desde que comprovem terem sido estes eivados de vício grave.	Art. 9º yupitásúka direitu pitusá resé aápe upurákisá-ita tarikuté taparawaáka tamaã maῖta tarikuté tapuraki asui maãnũgára resé tarikuté tapitasúka;
10010	caput	False	0.8	Até que seja promulgada a lei complementar a que se refere o art. 7o, I, da Constituição:.	Yupitásúka purákisá-ita asui umuyãsáita muraákí tasúpé tawike arã yũbesá ruka tarupí mamẽ tareséwaára u taikúsa upé uyupurunkita asui yumusãi;.
10011	caput	False	1.0	Cada Assembleia Legislativa, com poderes constituintes, elaborará a Constituição do Estado, no prazo de um ano, contado da promulgação da Constituição Federal, obedecidos os princípios desta.	Muraákí ruka upé usasá ramẽ duentu puraki waitá tarikuté taparawaáka yepé tasúiwaára ukuntai arã tarupí satãbika muraákí yaára tairũ;                                    ŨBEUSAÁRA III                              MAMẼWAÁRA RESEWAÁRA.
10014	caput	False	1.0	Os Territórios Federais de Roraima e do Amapá são transformados em Estados Federados, mantidos seus atuais limites geográficos.	Kirῖbasá arã miíra-itá usú kuri uyumuyã payẽ awá supé, parawaákasá rupí asui kiririsá rupí asui sikuyaára yepéwasú payẽ awá supé mayê ũbeu kuá suãtisá upé:        I- yaátirisá        II- parawaákasá;        III- payẽ mãduaisá  40                  “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé.
10015	caput	False	0.8	Fica extinto o Território Federal de Fernando de Noronha, sendo sua área reincorporada ao Estado de Pernambuco.	Yumusikῖdá sikaisá direitu pulitiku mairamẽ ukayẽmu u utirika uyumeẽ kurí mairamẽ:.
10016	caput	False	1.0	Até que se efetive o disposto no art. 32, § 2o, da Constituição, caberá ao Presidente da República, com a aprovação do Senado Federal, indicar o Governador e o Vice-Governador do Distrito Federal.	Suãtisá umutirikawá parawaákasá resé uwiké kuri papéra upé yã aára mairamẽ tãbeu seésé aápe ũbá tamũyã parawaákasá yepé akayu yã aára riré;                                      ŨBEUSAÁRA V                                 PARTIDU PULITIKU-ITÁ.
10018	caput	False	1.0	Os atos administrativos praticados no Estado do Tocantins, decorrentes de sua instalação, entre 1o de janeiro de 1989 e 31 de dezembro de 1994, eivados de qualquer vício jurídico e dos quais decorram efeitos favoráveis para os destinatários ficam convalidados após 5 (cinco) anos, contados da data em que foram praticados, salvo comprovada má-fé.	Yumuatirisá pulitiku-muyãsá ũbeuwa mamẽ yaikuwa braziu pe purãga ukuáwá Uniãu tetãmama mirita distritu federau asui TETÃMA-ITA payẽ autunumuita mayê ũbeu kuá mũdusáwa turusúwa.
10019	caput	False	0.8	Os servidores públicos civis da União, dos Estados, do Distrito Federal e dos Municípios, da administração direta, autárquica e das fundações públicas, em exercício na data da promulgação da Constituição, há pelo menos cinco anos continuados, e que não tenham sido admitidos na forma regulada no art. 37, da Constituição, são considerados estáveis no serviço público.	I – taãmũyã kutu religiuzu u tupauku-ita, tapurũgitá tarupí taãmuapatuka aῖtá taikú tairũ u tapita tayawé u tayumuapika ayũté suãtisá rupí tapuderi tameẽ maã payẽ supé;.
10020	caput	False	0.8	Dentro de cento e oitenta dias, proceder-se-á à revisão dos direitos dos servidores públicos inativos e pensionistas e à atualização dos proventos e pensões a eles devidos, a fim de ajustá-los ao disposto na Constituição.	I – mãnũgá iyaára waáte uyí aára asui mãita uikúarã waitá;.
10022	caput	False	0.8	É assegurado aos defensores públicos investidos na função até a data de instalação da Assembleia Nacional Constituinte o direito de opção pela carreira, com a observância das garantias e vedações previstas no art. 134, parágrafo único*, da Constituição.	I – miírãtuwa direitu piripana rupiá usúsá parawaáka muraákí paranã yaára iwaate rupí waitá iwatéwa uikú asui muraákí supé;.
10023	caput	False	0.8	Até que se edite a regulamentação do art. 21, XVI, da Constituição, os atuais ocupantes do cargo de censor federal continuarão exercendo funções com este compatíveis, no Departamento de Polícia Federal, observadas as disposições constitucionais.	I – tamuyakũta kaátuwa kuá kunstitisãu suãtisáita asui ukapi wasúita asui umukaáturu maã payẽ awá yaára;.
10024	caput	False	1.0	A União, os Estados, o Distrito Federal e os Municípios editarão leis que estabeleçam critérios para a compatibilização de seus quadros de pessoal ao disposto no art. 39 da Constituição e à reforma administrativa dela decorrente, no prazo de dezoito meses, contados da sua promulgação.	Uniãu istadu-itá asui disritu federau tarikuté tamuyã papéra uyusãwa seésé:        I- Dereitu tributariu sikuyaára puraárasá rupiá mukaáturusá asui Tetãma rupí;        II- Maãitá;        III- Piripaa resé;        IV- Muiri juiz muraákí rikuyaára;        V- Umuyãwá asui ũbáuwa;  48                 “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé         VI- Kaá-itá kasaisá, pinaitikasá suú-itá muyakũtasá kaá iwí suãtisá asui maã aikuêwa suãtisá mamẽ uikú asui muyakũta kiyásá resé;        VII- Muyakũta sesewára waitá kuximawára waitá kitíwaára kuásá siíkasá asui kaá rãgaita resé;        VIII- Umaã seésé umuaiwa ramẽ kaá mamẽ uikúwa uyukasá supé maãita asui direitu kuásá rikuyaára istetiku beusá siíkasá asui kaá rãgaita;        IX- Yũbuesá kitíwaára buesá musaáraisá siensia teknulugia sikaisá usúsá asui pisasusá;        X- Mukirai maῖta muraákí asui suãtisáita tamaãsá seésé kuá kuáirawá sesewára;        XI- Usúsá seésé papéra rupí;        XII- Umuyãwá purãga suãti asui pitasúka saúde resé;        XIII- Jurídica tamãsá asui pitasúkasá payẽ;        XIV- Suãti asui muike payẽ awá atiri waitá;        XV- Suãti tainaita asui kurumiwaitá;        XVI- Maãsá aikuésá direitu asui pulisia siviu urikútê;.
10025	caput	False	0.8	Ficam revogados, a partir de cento e oitenta dias da promulgação da Constituição, sujeito este prazo a prorrogação por lei, todos os dispositivos legais que atribuam ou deleguem a órgão do Poder Executivo competência assinalada pela Constituição ao Congresso Nacional, especialmente no que tange a:.	Istadu-itá tayumuatiri asui tapuraki mũdusáwa turusúwa asui suãtisá tarkuwa aikuéwa tamaã mũdusáwa turusúwa upé;.
10026	caput	False	1.0	No prazo de um ano a contar da promulgação da Constituição, o Congresso Nacional promoverá, através de Comissão mista, exame analítico e pericial dos atos e fatos geradores do endividamento externo brasileiro.	Uwiké istadu maãita:       I- ií itá aára upé asui iwí wira rupíwa sakãgaita usẽmuwa asui mukaáturu waitá yupitásúkawá mairamẽ suãtisá rupí uniãu muraákí ita;  “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé          49       II- iwí ita kapuã paáranã wasú rupí waitá asui sinbiwa rupí waitá uikú waitá tamuyakũtasá upé ũbawa uniãu muyakũtasá upé Tetãma asui aãmuitá;      III- kapuã ita asui ipawáita aῖtá uniãu yaára;      IV- iwí yaáraimawá ũbá uniãu umũdú sesé;.
10027	caput	False	1.0	O Superior Tribunal de Justiça será instalado sob a Presidência do Supremo Tribunal Federal.	Siíyasá deputadu-itá yaátirisá wasú upé tarikuté aikué musapiri yumusiíya yepéwasú istadu irũ kãmaára deputadu tayaára upé asui usika ramẽ siíyasá trita seis yumuturusú siysá mayê aikuésá deputadu duzi iyaára kití;.
10028	caput	False	0.8	Os juízes federais de que trata o art. 123, § 2o, da Constituição de 1967, com a redação dada pela Emenda Constitucional no 7, de 1977, ficam investidos na titularidade de varas na Seção Judiciária para a qual tenham sido nomeados ou designados; na inexistência de vagas, proceder-se-á ao desdobramento das varas existentes.	Usasá arã guvernaur asui vise guvernadur istadu yaára umũdú arã 4 (irũdí) akayu pura yumuyã yepésá itu utubru yasi resé yepésá parawaákasá asui ayuarãwa mitu utubru yasi resé aikué ramẽ.
10029	caput	False	0.8	Enquanto não aprovadas as leis complementares relativas ao Ministério Público e à Advocacia-Geral da União, o Ministério Público Federal, a Procuradoria-Geral da Fazenda Nacional, as Consultorias Jurídicas dos Ministérios, as Procuradorias e Departamentos Jurídicos de autarquias federais com representação própria e os membros das Procuradorias das Universidades fundacionais públicas continuarão a exercer suas atividades na área das respectivas atribuições.	I - 7% (pu mukũi pur ssentu) tetãma-ita supé mamẽ aikuéwa 100.000 (sem miu) miíra-itá;.
10031	caput	False	1.0	Serão estatizadas as serventias do foro judicial, assim definidas em lei, respeitados os direitos dos atuais titulares.	Sikaisá umã tẽdawa resé awá urikútê kuá uka wasú Tẽdáwa tamã seésé siíya asui awáita umuyakũTetãma ikuára rupí kuá uka wasú umuyãsá Tẽdáwa suãtisá rupí;.
